
DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,CURRENCY:Currency,COLLECTION:Collection,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-06-16,F:Free,,A:Normal value,21.0
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-06-17,F:Free,,A:Normal value,21.0
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-06-18,F:Free,,A:Normal value,21.0
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-06-19,F:Free,,A:Normal value,21.0
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-06-22,F:Free,,A:Normal value,21.0
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-06-23,F:Free,,A:Normal value,21.0
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-06-24,F:Free,,A:Normal value,21.0
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-06-25,F:Free,,A:Normal value,21.0
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-06-26,F:Free,,A:Normal value,20.9
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-06-29,F:Free,,A:Normal value,20.9
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-06-30,F:Free,,A:Normal value,20.9
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-07-01,F:Free,,A:Normal value,20.9
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-07-02,F:Free,,A:Normal value,20.95
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-07-03,F:Free,,A:Normal value,20.36
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-07-06,F:Free,,A:Normal value,20.36
